filename,scenario,town,route,weather,sha256,size,priority_rank,priority_score,weakness_reasons,target_abilities,table2_abilities
YieldToEmergencyVehicle_Town12_Route20773_Weather23.tar.gz,YieldToEmergencyVehicle,Town12,20773,23,4c4ee954add22809af8d48301b6380a808fa914887cf83c54e7bbb0f344a50c2,279998315,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20785_Weather10.tar.gz,YieldToEmergencyVehicle,Town12,20785,10,76ba2c489dd7cd163fab0a07e6da3a15276c7b7fd20a48cb61bc1bc30e32a9e8,139757232,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20791_Weather8.tar.gz,YieldToEmergencyVehicle,Town12,20791,8,7a71b4c6c17c5fa30320d6bfdd55597457b82bde58b41e6685a27a23419f3056,377679021,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20796_Weather21.tar.gz,YieldToEmergencyVehicle,Town12,20796,21,21803eb8fedbc26fd4c8d73bd378af655faba520235e8dd870888c5dc6970ff9,1396251953,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20855_Weather2.tar.gz,YieldToEmergencyVehicle,Town12,20855,2,957caa6aaee5853f263f3c82f8f48f3e7a5a1c3f718cd45a649a0b0a8a1269c7,690506193,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20860_Weather7.tar.gz,YieldToEmergencyVehicle,Town12,20860,7,057e374e43ca6cc533e9feafab570dd5bab564d919e33c22c0c6eeaafb2a7636,239925061,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20866_Weather13.tar.gz,YieldToEmergencyVehicle,Town12,20866,13,af52f511c8b8c494b74cc501e09116aa3bc8872b4c479950d83e1a838f2a2ace,812089285,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20662_Weather9.tar.gz,YieldToEmergencyVehicle,Town12,20662,9,8306525d946f5b558724ddc73a697177829431038eebc3431a3cd9be5d854177,90932924,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20727_Weather3.tar.gz,YieldToEmergencyVehicle,Town12,20727,3,a13cdf49fa12c2a995395b44ac24717adbb03845418138e5f81408c08fdcdcc4,372118359,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20802_Weather1.tar.gz,YieldToEmergencyVehicle,Town12,20802,1,c8cf1f0c8689e17bc035463ebee0c6701b5e8a14f9e6b3b778c46de44c52817a,140552801,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20811_Weather10.tar.gz,YieldToEmergencyVehicle,Town12,20811,10,0af5713b364441ca6196d802bd77187ed02acd72b988f6315e4c272e26fb9437,581589381,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20843_Weather8.tar.gz,YieldToEmergencyVehicle,Town12,20843,8,016312a3ff3886313b0eb83ad34f3db726dd0712e833e64db7d45628f6bffe54,351504705,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route2587_Weather7.tar.gz,YieldToEmergencyVehicle,Town12,2587,7,98fab75f891848a72b7c8f4fc19e760098483803d055491272d285629a7d8886,188164334,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20740_Weather9.tar.gz,YieldToEmergencyVehicle,Town12,20740,9,5e66272c392d6f8883434a139589c94a08220991f10c284915ff56f0de5847e3,321198954,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20778_Weather3.tar.gz,YieldToEmergencyVehicle,Town12,20778,3,86369696eca2638a19212b8f54594579e0fb8ce934dfac256d2d4c0342c106b9,258638700,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20828_Weather1.tar.gz,YieldToEmergencyVehicle,Town12,20828,1,25ae46a9ac3cc746cf1d6c1f9c8a252c36973982b11de4ec9ad242cae07a78b1,216286549,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20830_Weather3.tar.gz,YieldToEmergencyVehicle,Town12,20830,3,385023cae91ad22651ad58f1c026a0f6a79c8d6c174b6994269eda3faf4efb04,390777950,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20836_Weather9.tar.gz,YieldToEmergencyVehicle,Town12,20836,9,491c0e694f1dfc104924c585b5187970bb636ebab762ba69ad4a7ac007de982f,122687079,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
YieldToEmergencyVehicle_Town12_Route20862_Weather9.tar.gz,YieldToEmergencyVehicle,Town12,20862,9,e240fdd510c8b3fa59452b52e6875d398be3fe4b7d44376fe5e418cf2add124a,202299686,4,4.55,"[""yield_violation=1"", ""success_rate=0.000<1""]",[],"[""Give Way""]"
